Date,Open,High,Low,Close,Volume
1629519900000,48670,48777.27,48670,48744.26,895.85
1629520200000,48744.26,48828.76,48703,48776.12,1040.585
1629520500000,48776.12,48867.27,48700,48806.76,982.034
1629520800000,48806.76,48806.77,48683.05,48698.72,808.839
1629521100000,48698.71,48800,48693.24,48756.49,609.812
1629521400000,48756.49,48778.47,48711.35,48772.14,359.383
1629521700000,48772.13,48778.47,48667.38,48675.77,506.622
1629522000000,48675.78,48755.88,48608.66,48755,1217.392
1629522300000,48754.99,48860,48748.04,48812.74,971.023
1629522600000,48811.91,48870,48806.12,48855.57,808.11
1629522900000,48855.58,48986.72,48850.77,48940.45,1660.439
1629523200000,48940.45,49008,48906.79,48971.57,1278.799
1629523500000,48971.56,48971.57,48911.23,48930.18,786.165
1629523800000,48930.18,48974.28,48903.31,48924.2,545.886
1629524100000,48924.2,48924.2,48842.7,48857.38,735.657
1629524400000,48857.38,48864.92,48800,48835,1005.487
1629524700000,48835.01,48835.01,48778.47,48804.59,528.891
1629525000000,48804.58,48878.17,48794.82,48820.42,587.816
1629525300000,48820.42,48915.17,48804.1,48872.64,565.42
1629525600000,48872.64,48877.91,48791.6,48796.48,560.809
1629525900000,48796.48,48843.27,48760,48843.27,505.396
1629526200000,48843.28,48845,48800.54,48841.58,302.001
1629526500000,48841.59,48866.26,48770.13,48779.97,342.235
1629526800000,48779.97,48867.93,48721,48849.01,889.281
1629527100000,48849,48849.01,48800,48831.85,400.235
1629527400000,48831.84,48831.85,48714.24,48753.47,837.216
1629527700000,48753.47,48753.47,48705.48,48750,481.067
1629528000000,48749.99,48759.88,48688,48739.03,821.518
1629528300000,48739.03,48760,48700.02,48760,343.274
1629528600000,48759.99,48760.92,48650,48676.9,868.989
1629528900000,48676.89,48744.62,48634.42,48714.24,885.377
1629529200000,48714.23,48790.8,48708.98,48716.6,687.229
1629529500000,48716.59,48716.6,48655,48694.54,569.44
1629529800000,48694.53,48766.75,48694.53,48750,563.666
1629530100000,48750,48971.43,48726.03,48912.78,2193.664
1629530400000,48912.79,48996.81,48908.5,48974.99,1308.668
1629530700000,48974.99,48984.98,48920,48927.85,993.131
1629531000000,48927.84,48960.99,48873.02,48902.34,741.587
1629531300000,48902.34,48902.83,48846,48867.57,615.723
1629531600000,48867.56,48930,48850.98,48878.68,540.091
1629531900000,48878.69,49006.32,48869.73,49001.44,985.62
1629532200000,49001.44,49044.66,48950.03,48976.95,1049.245
1629532500000,48976.94,49014.95,48945.11,48985.51,524.117
1629532800000,48985.5,48998,48928.56,48965.4,690.238
1629533100000,48965.39,49155.01,48936.98,49109.99,2069.271
1629533400000,49109.11,49132.57,49060,49074.41,909.168
1629533700000,49074.4,49099.99,48991.62,49023.73,745.973
1629534000000,49023.73,49023.74,48903.7,48944.01,1403.655
1629534300000,48944.01,48954.56,48900,48918.01,785.883
1629534600000,48918.01,48924.07,48875,48875.01,737.816
1629534900000,48875,48920.95,48861.61,48893.62,535.755
1629535200000,48893.63,48935.07,48864.01,48913.25,516.751
1629535500000,48913.25,48921.33,48850,48879.98,475.553
1629535800000,48879.98,48900.58,48850,48880.88,437.92
1629536100000,48880.81,48890.47,48804.78,48890.47,707.185
1629536400000,48890.46,48895.19,48823.39,48832,481.184
1629536700000,48832,48866.25,48780,48856.06,951.456
1629537000000,48855.6,48952.61,48842.02,48893.47,1055.568
1629537300000,48893.48,48893.48,48824,48862.95,618.894
1629537600000,48862.94,48929.59,48834.92,48900.56,555.823
1629537900000,48900.55,48900.56,48838.83,48854.48,421.544
1629538200000,48854.48,48871.42,48796.29,48827.44,769.624
1629538500000,48827.44,48827.44,48780,48799.99,462.139
1629538800000,48799.99,48868,48797.96,48855.08,410.721
1629539100000,48855.09,48939.39,48854.39,48906.88,592.847
1629539400000,48906.89,48906.89,48822.89,48829.43,436.021
1629539700000,48828.2,48874.19,48791.56,48836.09,649.683
1629540000000,48836.08,48899,48797,48880,690.218
1629540300000,48880,48935,48872.68,48876.35,746.859
1629540600000,48876.35,48933.39,48850,48903.5,513.822
1629540900000,48903.51,48965.14,48878.81,48963.99,650.279
1629541200000,48964,48972.14,48911.76,48971.83,775.623
1629541500000,48969.9,48987.37,48898.11,48902.31,610.264
1629541800000,48902.31,48917.79,48868,48912.6,466.348
1629542100000,48912.6,48914.79,48888,48901.9,181.829
1629542400000,48901.91,48991.77,48888,48945.78,604.128
1629542700000,48944.46,49280.07,48944.46,49219.2,4158.769
1629543000000,49219.21,49250,49126,49249.98,2299.303
1629543300000,49249.99,49394.22,49210,49311.04,3308.626
1629543600000,49311.03,49447.62,48842.5,48845.36,5945.94
1629543900000,48845.36,48872.01,48350.71,48512.07,14541.603
1629544200000,48512.07,48516.89,48250,48496.7,7755.065
1629544500000,48496.7,48619.95,48414.43,48572.27,4203.836
1629544800000,48572.26,48572.27,48315.77,48379.97,3496.59
1629545100000,48379.31,48467.52,48350,48379.93,2177.762
1629545400000,48377.93,48520,48368.05,48481.02,1910.444
1629545700000,48481.01,48590,48453.28,48459.49,2274.009
1629546000000,48459.49,48569.39,48455.29,48549.93,1260.28
1629546300000,48549.93,48549.94,48450.01,48452.17,1373.557
1629546600000,48452.17,48613.91,48452.17,48513.54,1481.851
1629546900000,48513.54,48612.92,48497.64,48543.29,1067.345
1629547200000,48541.74,48652,48475.16,48642.95,1968.865
1629547500000,48642.95,48642.95,48578.19,48581.81,880.573
1629547800000,48581.81,48628.98,48550.12,48600.71,812.314
1629548100000,48600.71,48723.08,48600,48696.01,1742.732
1629548400000,48696.01,48748,48653.1,48721.93,1182.226
1629548700000,48721.93,48737.47,48670,48704.53,684.851
1629549000000,48704.53,48740,48600,48660,1083.847
1629549300000,48659.49,48738,48649.75,48679.1,832.037
1629549600000,48679.1,48745,48660,48722.37,698.16
1629549900000,48720.02,49000,48717.63,48915.36,4205.186
1629550200000,48915.36,49242.31,48915.36,49189.36,5625.244
1629550500000,49189.36,49363.41,49145.56,49245.22,4330.006
1629550800000,49245.23,49500,49245.22,49353.75,5351.647
1629551100000,49353.75,49421.76,49271.8,49280.6,2963.402
1629551400000,49280.6,49284.23,49055,49154.26,3728.039
1629551700000,49154.26,49251.38,49072.44,49094.16,2645.542
1629552000000,49094.17,49206.77,49094.16,49198,1168.588
1629552300000,49198,49375.6,49197.99,49302.61,2233.03
1629552600000,49302.6,49341.24,49218.68,49299.01,1100.767
1629552900000,49299.02,49326.08,49217,49217.93,840.608
1629553200000,49217.91,49333,49216.5,49328.51,818.052
1629553500000,49328.51,49330.1,49133.34,49178.49,1299.783
1629553800000,49178.49,49216.87,49131.74,49165.19,807.349
1629554100000,49165.19,49188.83,49100,49169.2,1090.037
1629554400000,49169.19,49198.61,49057,49150.82,1370.872
1629554700000,49150.82,49150.83,49055.25,49080,1355.021
1629555000000,49080.01,49122.44,49002.43,49046.26,1562.928
1629555300000,49046.26,49144,48957.9,49027.33,2133.597
1629555600000,49027.33,49091.03,49026.71,49072.55,787.821
1629555900000,49072.54,49124.54,49047,49058.75,720.705
1629556200000,49060.14,49062.87,48969.99,49054.63,1004.02
1629556500000,49054.62,49124.73,49017.59,49108.79,670.631
1629556800000,49109.83,49130,48971,48992.78,1568.068
1629557100000,48992.78,49070.4,48981.92,49052.68,555.549
1629557400000,49052.68,49058.36,48980.23,49015.01,442.277
1629557700000,49015.01,49083.98,49000,49020.33,637.57
1629558000000,49020.32,49200,48992.3,49110.82,2035.33
1629558300000,49110.84,49159.44,49023.97,49067.46,845.361
1629558600000,49067.46,49180,49046.48,49180,935.244
1629558900000,49179.99,49250,49158.72,49179.97,1456.847
1629559200000,49179.99,49182.39,49075.04,49116.59,995.749
1629559500000,49116.59,49147.5,49076.84,49126.45,502.697
1629559800000,49126.45,49212.1,49120.09,49184.63,712.815
1629560100000,49184.62,49207,49128.56,49198.49,673.859
1629560400000,49198.49,49227.93,49187.22,49225.86,577.162
1629560700000,49225.85,49300,49205.3,49295.61,989.335
1629561000000,49295.25,49297.26,49185.51,49194,872.081
1629561300000,49194.01,49230,49183.78,49198.9,414.159
1629561600000,49198.9,49213.5,49077,49193.15,1668.039
1629561900000,49193.14,49283.26,49159.48,49226.29,1130.349
1629562200000,49226.3,49363,49191.26,49350.22,1599.956
1629562500000,49350.22,49360.95,49237.43,49328.72,1702.142
1629562800000,49330.21,49395,49277.76,49385.13,1001.175
1629563100000,49385.13,49716.14,49363,49628.65,7835.391
1629563400000,49628.66,49750,49544,49570.55,4780.131
1629563700000,49570.55,49587.54,49442.97,49567.14,2699.027
1629564000000,49567.13,49634.27,49460,49492.81,1673.326
1629564300000,49492.82,49529.25,49420.52,49472.11,1108.801
1629564600000,49470,49555.55,49450,49513.12,771.592
1629564900000,49513.11,49542.37,49465,49514.47,669.917
1629565200000,49514.48,49553.79,49432,49459.99,1056.061
1629565500000,49460,49635.85,49403.01,49615.96,1965.949
1629565800000,49615.95,49705.01,49592.57,49608.85,1981.39
1629566100000,49608.86,49630,49540,49600,1437.213
1629566400000,49600,49658.28,49471.44,49526.91,1585.098
1629566700000,49526.91,49619.3,49512.15,49602.88,916.681
1629567000000,49602.88,49740,49561.3,49706.22,1940.761
1629567300000,49706.22,49706.23,49516.88,49625.97,1885.237
1629567600000,49625.97,49656.17,49581.64,49645.32,487.308
1629567900000,49645.32,49699,49598.6,49647.42,1367.397
1629568200000,49647.42,49833,49453.41,49515.03,5026.643
1629568500000,49515.04,49676.23,49504.99,49674.49,1541.886
1629568800000,49674.5,49696.36,49520.98,49531.98,1085.076
1629569100000,49531.98,49549.99,49313.09,49386.29,3371.692
1629569400000,49386.29,49482.77,49384.59,49459,1034.658
1629569700000,49459,49466.69,49378.01,49420.98,668.544
1629570000000,49420.98,49447.63,49361.22,49415.88,732.142
1629570300000,49415.89,49447.79,49381,49397.08,513.373
1629570600000,49397.09,49494.67,49300,49473.93,1688.698
1629570900000,49473.94,49534.63,49421,49532.49,716.195
1629571200000,49530.02,49587.48,49485.6,49537.7,799.428
1629571500000,49537.71,49588.89,49530.01,49557.67,487.091
1629571800000,49557.66,49560,49473.19,49481.41,557.525
1629572100000,49481.4,49535,49464.81,49476.99,359.414
1629572400000,49476.99,49494.05,49368.05,49405.15,828.994
1629572700000,49405.15,49415.31,49324.39,49341.49,658.666
1629573000000,49341.49,49380.12,49195,49291.85,2018.973
1629573300000,49291.69,49307.42,49088.04,49145.86,2427.031
1629573600000,49145.85,49146.54,48771.54,48936.01,5473.904
1629573900000,48936.01,49159.72,48918.07,49155.37,2005.453
1629574200000,49155.48,49244.19,49080,49225.04,1538.978
1629574500000,49225.04,49233.46,49140,49171.82,864.787
1629574800000,49171.81,49171.81,48950,48964.19,1558.935
1629575100000,48966.57,49089.75,48961.72,49004.92,1406.183
1629575400000,49004.92,49049.36,48889.5,48936.97,739.921
1629575700000,48936.96,48999.94,48873.07,48999.94,1217.669
1629576000000,48999.94,49190,48970.35,49109.98,1528.059
1629576300000,49109.98,49167.52,48959.29,48959.29,973.608
1629576600000,48959.28,48976.58,48865.03,48916.58,1451.19
1629576900000,48916.57,49062.42,48916.57,48992.45,914.521
1629577200000,48992.45,49062.85,48925.05,48973.37,659.553
1629577500000,48973.95,48982.71,48895.08,48943.4,644.419
1629577800000,48943.39,49098.56,48937.39,49085.42,873.835
1629578100000,49085.41,49122.48,49015.81,49051.81,816.585
1629578400000,49051.8,49091.94,49001,49089.4,509.108
1629578700000,49089.4,49128.52,49010.28,49020.48,668.493
1629579000000,49020.48,49054.09,48932.63,48952.54,748.775
1629579300000,48954.9,49021.83,48931.69,49014.95,449.799
1629579600000,49014.95,49040.99,48917.24,48929.11,576.09
1629579900000,48929.12,49031.69,48929.12,49030.38,602.036
1629580200000,49030.38,49088,49011.65,49087.14,499.598
1629580500000,49087.13,49238.44,49082.67,49151.81,1351.868
1629580800000,49151.81,49166.19,49086.67,49126.14,518.508
1629581100000,49126.14,49159.68,49065,49143.5,491.667
1629581400000,49143.5,49282,49142.65,49183.6,849.775
1629581700000,49183.55,49183.55,49119.02,49141.94,362.281
1629582000000,49141.94,49171.79,49095.36,49131.17,376.561
1629582300000,49131.17,49249,49131.16,49170,511.422
1629582600000,49170,49242.85,49169.99,49189.42,517.416
1629582900000,49189.41,49247.88,49160,49162.46,404.131
1629583200000,49162.47,49282,49161.6,49224.7,433.592
1629583500000,49224.7,49270,49180.78,49233.28,573.707
1629583800000,49233.29,49359.16,49196.23,49275.36,1046.707
1629584100000,49275.35,49380,49275.35,49340.56,931.964
1629584400000,49340.56,49352.85,49264.11,49277.66,740.902
1629584700000,49277.65,49369.81,49277.65,49310.82,508.833
1629585000000,49310.82,49399.06,49310.76,49323.62,564.987
1629585300000,49323.61,49365,49275.83,49317.09,621.353
1629585600000,49317.09,49360,49174.98,49255.31,846.042
1629585900000,49255.32,49380,49250.83,49371,597.518
1629586200000,49373.38,49389,49290,49290,492.028
1629586500000,49290,49385,49287.6,49359.58,389.709
1629586800000,49359.58,49418,49314.16,49324.72,702.676
1629587100000,49324.73,49416.68,49324.72,49386,441.757
1629587400000,49386,49415.46,49317.52,49317.53,522.924
1629587700000,49317.52,49346,49215.51,49275.6,934.406
1629588000000,49275.61,49319.21,49205.29,49211.22,756.416
1629588300000,49207.47,49250,49132.33,49167.24,976.727
1629588600000,49167.23,49219.24,48957.92,49011.67,1773.344
1629588900000,49011.68,49073.69,48922.07,48950,1130.954
1629589200000,48950,49043.71,48946.15,49010,871.051
1629589500000,49009.99,49070.63,48960,48972.71,676.076
1629589800000,48972.71,49046.11,48967.74,48974.09,390.191
1629590100000,48974.08,49017.9,48838.29,48848.29,1177.166
1629590400000,48846.11,48899.82,48660.67,48837.86,3217.391
1629590700000,48837.86,49026.56,48817.87,48998.71,1849.644
1629591000000,48998.7,48998.7,48883.79,48897.73,762.972
1629591300000,48897.73,48897.73,48755,48755.59,1022.873
1629591600000,48755.59,48896.86,48755.58,48866.29,670.047
1629591900000,48866.28,48981.15,48849.39,48929,1224.188
1629592200000,48929,49030,48929,49005.53,817.631
1629592500000,49005.53,49064.06,48912.06,48925,866.714
1629592800000,48925.01,48987.85,48917.26,48981.54,406.489
1629593100000,48981.53,49029,48855,48857.33,683.505
1629593400000,48857.33,48947,48845.65,48924.85,495.206
1629593700000,48924.85,49039.42,48915.15,48985.27,492.431
1629594000000,48985.27,49000.67,48898.83,48898.83,424.889
1629594300000,48898.84,49019.96,48888,48933.01,609.668
1629594600000,48933,48978,48900.94,48918.44,438.108
1629594900000,48918.44,49010,48907.02,49009.99,498.49
1629595200000,49009.99,49025.5,48930,48981.07,504.224
1629595500000,48981.07,49062.39,48974.48,49055.68,510.128
1629595800000,49055.93,49144,49046.97,49135.65,1142.349
1629596100000,49135.64,49172.89,49078.86,49142.76,1053.151
1629596400000,49142.75,49170,49130.3,49133.72,452.359
1629596700000,49133.71,49176.44,49074.59,49094.57,739.287
1629597000000,49094.56,49130,49080.09,49082.07,394.053
1629597300000,49082.06,49169.03,49063.07,49063.08,717.922
1629597600000,49063.08,49085.79,49007.45,49030.79,799.998
1629597900000,49030.79,49069.97,49022.8,49060.16,301.027
1629598200000,49060.16,49067.46,48950,48989.39,566.441
1629598500000,48989.39,49022.5,48925.02,48978.01,518.984
1629598800000,48978,48978,48888.58,48947.86,633.644
1629599100000,48947.87,48956.01,48880.76,48902.67,506.878
1629599400000,48902.66,48902.66,48834.94,48855.94,689.846
1629599700000,48855.93,48857.09,48800.6,48804.81,681.583
1629600000000,48804.8,48867.8,48774.68,48784.68,938.869
1629600300000,48780.77,48847.46,48770.13,48844.99,733.632
1629600600000,48845,48905.95,48841.35,48905.95,759.705
1629600900000,48905.96,48930,48855.81,48860.01,533.914
1629601200000,48860.01,48866.41,48792.9,48835.31,753.746
1629601500000,48835.32,48926,48835.32,48888.04,611.273
1629601800000,48892.83,48892.83,48815,48834.45,446.083
1629602100000,48834.45,48888,48829.49,48850.6,389.286
1629602400000,48850.6,48854.52,48760,48825.79,688.331
1629602700000,48825.79,48831.83,48670,48702.45,1399.179
1629603000000,48702.44,48778,48616.41,48763.25,1681.654
1629603300000,48763.25,48810.97,48737.01,48737.1,719.644
1629603600000,48737.1,48795.19,48680.63,48793.99,680.037
1629603900000,48793.99,48864.77,48750,48820,706.983
1629604200000,48820.01,48820.01,48740,48765.46,402.085
1629604500000,48765.46,48886,48762,48809.18,728.22
1629604800000,48809.19,48897.27,48809.18,48880,646.552
1629605100000,48879.99,48956.44,48852.32,48932.58,855.348
1629605400000,48932.58,48955.18,48872.03,48894.57,663.991
1629605700000,48894.56,48934.05,48872.99,48928.11,452.329
1629606000000,48928.1,48968,48908.28,48931.2,527.082
1629606300000,48931.2,48952.99,48901.36,48911.38,579.952
1629606600000,48911.39,48935,48840,48889.99,622.604
1629606900000,48889.99,48922,48860,48874.18,307.726
1629607200000,48874.18,48914.4,48855,48860.91,392.509
1629607500000,48860.92,48939.55,48833.35,48927.98,454.105
1629607800000,48927.98,48997,48910,48982.63,701.329
1629608100000,48982.64,49166.25,48982.63,49144.41,2467.228
1629608400000,49144.4,49299.9,49144.4,49199.53,2820.848
1629608700000,49199.53,49204.35,49080.57,49108.95,1271.703
1629609000000,49108.7,49114.5,49065.4,49114.5,515.585
1629609300000,49114.5,49139.84,49032.77,49049.13,1041.629
1629609600000,49049.12,49076.36,48975.95,48988.79,1293.771
1629609900000,48988.79,49064.07,48988.79,49034.58,417.404
1629610200000,49034.58,49139.13,49000,49077.68,591.861
1629610500000,49077.38,49109.31,49035.96,49071.97,395.979
1629610800000,49071.97,49120,49050,49113.36,305.716
1629611100000,49113.36,49150,49074,49122.89,532.645
1629611400000,49122.89,49180,49091.42,49145.54,552.941
1629611700000,49145.55,49190.91,49109.98,49153.8,621.99
1629612000000,49154.99,49244,49154.99,49190.11,1100.51
1629612300000,49190.1,49190.11,49100.53,49109.65,556.666
1629612600000,49109.64,49168.43,49068.4,49142.5,652.984
1629612900000,49142.5,49264,49139.25,49246.85,1042.12
1629613200000,49246.84,49292.99,49190.01,49207.28,1064.802
1629613500000,49207.37,49214.69,49164.03,49170.33,499.128
1629613800000,49170.33,49246.35,49160.22,49223.61,492.697
1629614100000,49223.6,49271.92,49200,49236.7,568.108
1629614400000,49236.7,49292.07,49219,49274.99,660.938
1629614700000,49274.98,49281,49195,49241.51,494.388
1629615000000,49241.51,49264.4,49210.1,49216.34,337.442
1629615300000,49216.34,49233,49177.27,49185.3,446.974
1629615600000,49184.76,49249.99,49183.06,49195.06,440.362
1629615900000,49195.07,49277.44,49182.41,49217.58,668.544
1629616200000,49217.58,49225,49150.88,49150.88,444.684
1629616500000,49150.88,49180,49113.14,49168.04,851.638
1629616800000,49168.04,49241.45,49167.87,49228.16,515.502
1629617100000,49229.48,49250,49212.64,49233.42,442.7
1629617400000,49233.42,49233.43,49160,49169.55,467.445
1629617700000,49169.56,49220.01,49163.02,49179.36,269.869
1629618000000,49179.37,49232.1,49179.36,49182.01,266.522
1629618300000,49182.02,49199.83,49150,49175.91,402.77
1629618600000,49173.97,49262,49173.96,49252.72,647.422
1629618900000,49252.72,49265.19,49208.88,49212.4,360.114
1629619200000,49212.4,49299,49184,49285.38,877.751
1629619500000,49285.37,49300,49255.95,49273.71,465.269
1629619800000,49273.01,49276.76,49200.44,49204.18,500.065
1629620100000,49204.18,49217.1,48928.57,48964.52,2584.118
1629620400000,48964.52,49100,48964.52,49067.45,1509.983
1629620700000,49067.45,49095.94,48979.28,49020.01,735.784
1629621000000,49020,49064.96,48970,49062.77,645.967
1629621300000,49062.77,49127.09,49060.01,49125.58,426.862
1629621600000,49125.59,49150,49080.11,49105,728.633
1629621900000,49105,49151.58,49105,49119.99,379.171
1629622200000,49119.99,49155,49051.71,49104.33,526.087
1629622500000,49104.32,49104.32,49003.77,49037.56,480.214
1629622800000,49037.55,49131.91,49032.03,49119.66,492.454
1629623100000,49119.66,49138.88,49070.99,49095.28,345.497
1629623400000,49095.28,49106.35,49047.43,49055.47,397.437
1629623700000,49055.47,49144.16,49051.7,49129,324.638
1629624000000,49129.01,49185,49114.55,49174.99,632.538
1629624300000,49175,49180.75,49118.47,49163.43,410.611
1629624600000,49163.43,49190.3,49137.68,49138.64,389.168
1629624900000,49138.63,49171.05,49100.37,49160.01,365.282
1629625200000,49160.01,49229.99,49140.01,49219.41,824.497
1629625500000,49219.41,49250,49191.79,49250,652.764
1629625800000,49249.99,49295,49240,49260.01,1136.904
1629626100000,49260,49260.01,49210.77,49230,593.327
1629626400000,49229.99,49255,49180.9,49187.98,706.235
1629626700000,49188.47,49199,49150.03,49188.77,529.793
1629627000000,49188.76,49399,49180,49324.74,2666.984
1629627300000,49324.74,49398.82,49295.15,49373.45,1413.044
1629627600000,49373.45,49500,49350.07,49414.88,2781.061
1629627900000,49414.87,49420,49350,49360.01,820.038
1629628200000,49360.01,49480,49360,49420.58,962.196
1629628500000,49420.58,49427,49275.17,49308.35,1440.268
1629628800000,49308.35,49328.96,49299.74,49316.09,553.393
1629629100000,49316.09,49378.47,49268.54,49271.18,1082.98
1629629400000,49270.91,49282,49151,49169.02,1753.414
1629629700000,49169.03,49217.98,49120,49157.06,1182.157
1629630000000,49157.06,49205,49110.12,49157.85,964.953
1629630300000,49157.84,49172.33,49135.33,49162.28,444.816
1629630600000,49162.29,49220,49146.62,49219.99,508.417
1629630900000,49220,49249.66,49156.17,49240.25,673.697
1629631200000,49240.25,49242.21,49200,49220.34,395.863
1629631500000,49220.34,49247,49140,49190.9,565.864
1629631800000,49190.9,49213.63,49084.89,49091.47,875.731
1629632100000,49091.43,49154.89,49056.03,49132.82,971.862
1629632400000,49132.82,49158.71,49103.74,49149.66,349.372
1629632700000,49150,49153.44,49110,49137.92,344.088
1629633000000,49137.92,49151.65,49100,49113.09,494.221
1629633300000,49113.1,49174,49081.95,49171.46,665.493
1629633600000,49171.46,49261.6,49061.03,49061.04,1501.259
1629633900000,49061.26,49109.86,48974,49007.74,1834.424
1629634200000,49007.74,49040,48957,49037.48,1382.94
1629634500000,49038.71,49087,49003.95,49072.6,707.642
1629634800000,49072.59,49072.94,49021.41,49049.56,385.254
1629635100000,49049.57,49050,48984,49000.01,561.069
1629635400000,49000,49042.47,48936.62,49041,1073.641
1629635700000,49041.13,49070,48993.33,49018.4,804.872
1629636000000,49018.4,49023.34,48856,48936.99,1658.183
1629636300000,48937,49034.09,48921.31,48959.36,861.569
1629636600000,48959.36,48968.03,48873.58,48939.06,1538.557
1629636900000,48939.06,48979.44,48885,48897.4,665.873
1629637200000,48897.41,48941.26,48830,48860,1526.882
1629637500000,48860,48865,48805,48838.09,1146.392
1629637800000,48838.1,48913.63,48830.69,48851.77,981.545
1629638100000,48851.78,48898.38,48736,48757.99,3082.757
1629638400000,48757.99,48832.47,48703.16,48828.98,1781.551
1629638700000,48827.69,48986.92,48810.68,48983.2,1878.051
1629639000000,48983.19,49064.28,48905.97,49007.51,2247.519
1629639300000,49007.93,49007.93,48915,48930.01,958.68
1629639600000,48930,48935.95,48805.09,48822.95,1159.918
1629639900000,48822.95,48879.04,48732.94,48879.03,1351.361
1629640200000,48879.04,48879.04,48748,48868.12,1222.233
1629640500000,48868.12,48939.29,48844.21,48905.01,1035.913
1629640800000,48905,48981.35,48855.16,48940.61,963.31
1629641100000,48940.6,48966,48857.25,48857.67,545.686
1629641400000,48859.51,48931.24,48807.23,48894.78,1096.177
1629641700000,48894.43,48974.18,48857.04,48927.44,627.076
1629642000000,48927.44,48941.46,48877.09,48885.97,382.336
1629642300000,48885.97,48898.96,48750.12,48816.93,1617.665
1629642600000,48816.93,48816.93,48710.39,48714,1222.59
1629642900000,48713.99,48743.17,48393,48645.04,7137.844
1629643200000,48645.03,48697,48570,48660,1639.75
1629643500000,48660,48660,48444.36,48487.71,2607.929
1629643800000,48490.68,48552.33,48325,48332.42,4987.121
1629644100000,48332.43,48440,48250.95,48290.01,5570.102
1629644400000,48290.01,48415.82,48075.81,48364.01,7721.567
1629644700000,48364,48480,48337,48368.56,2186.784
1629645000000,48368.55,48435.99,48264.28,48401.77,2183.382
1629645300000,48401.78,48429.64,48273.09,48404.7,1809.731
1629645600000,48404.69,48472.65,48385.5,48418.81,1900.706
1629645900000,48418.82,48466.93,48398.22,48413.43,952.992
1629646200000,48413.42,48540,48396.1,48514.99,1699.023
1629646500000,48515,48530,48465.05,48518.83,967.774
1629646800000,48518.83,48530.72,48400.1,48509.87,1437.358
1629647100000,48509.87,48530,48457.69,48474.59,532.56
1629647400000,48474.59,48525,48450.57,48452.27,691.166
1629647700000,48452.28,48550,48426.41,48549.78,1042.316
1629648000000,48550,48569,48433.5,48552,1468.162
1629648300000,48551.99,48564.5,48489.94,48503.16,631.793
1629648600000,48503.16,48504.72,48372,48500,1368.52
1629648900000,48500.01,48517.79,48389.81,48445.91,888.665
1629649200000,48445.91,48666.04,48443.85,48608.73,2023.831
1629649500000,48608.72,48748.87,48582.89,48717.64,2477.376
1629649800000,48717.64,48830,48668.14,48824.98,2509.865
1629650100000,48824.99,48863,48751.46,48788.91,1984.525
1629650400000,48788.91,48799.93,48713.93,48759.97,840.47
1629650700000,48759.98,48759.98,48639,48639,978.225
1629651000000,48639,48763.03,48580,48580.01,2325.449
1629651300000,48580,48700,48580,48652.98,932.153
1629651600000,48652.97,48714.71,48617.98,48633.01,866.853
1629651900000,48633,48715.85,48628.79,48684.63,505.914
1629652200000,48684.63,48789,48680.16,48767.91,614.904
1629652500000,48767.9,48798.95,48683.2,48685.02,781.102
1629652800000,48685.03,48727.29,48561.03,48585.03,1142.977
1629653100000,48585,48679.11,48523.35,48644.34,1019.281
1629653400000,48644.33,48732.96,48601.01,48654.49,645.359
1629653700000,48654.49,48682.13,48620.02,48626.59,323.437
1629654000000,48626.58,48650,48600,48629,661.782
1629654300000,48629,48697.23,48600,48654.56,629.502
1629654600000,48654.55,48679.99,48605,48605.67,382.196
1629654900000,48605.67,48726.87,48604.73,48718.57,523.449
1629655200000,48718.58,48723.11,48560.95,48564.3,1021.625
1629655500000,48564.3,48592.97,48302.09,48370.57,2564.436
1629655800000,48370.57,48375.54,48205.63,48312.86,3253.548
1629656100000,48312.87,48383.6,48220,48380.58,1579.657
1629656400000,48380.58,48422.93,48328.24,48355.94,1131.019
1629656700000,48355.94,48396.59,48329.06,48356.75,458.853
1629657000000,48356.74,48500,48322.92,48496,1168.89
1629657300000,48496.01,48518.01,48414.33,48423.86,623.974
1629657600000,48423.86,48504.33,48384.87,48504.33,766.833
1629657900000,48504.93,48559,48465.61,48538.98,791.731
1629658200000,48538.99,48566.03,48465.85,48490.65,534.852
1629658500000,48490.65,48514.23,48401.01,48404.98,809.898
1629658800000,48404.98,48523.56,48372,48523.55,584.69
1629659100000,48523.55,48597.86,48523.55,48575,820.237
1629659400000,48575.69,48583.68,48507.2,48535.48,428.747
1629659700000,48535.48,48597.18,48535.47,48594.1,333.41
1629660000000,48594.1,48628.97,48583.63,48628.74,536.026
1629660300000,48628.73,48718.19,48620.65,48669.74,1395.229
1629660600000,48669.73,48688.72,48626,48654.23,314.626
1629660900000,48654.24,48705.39,48610.83,48644.49,384.641
1629661200000,48644.48,48666,48626.77,48638.46,189.449
1629661500000,48638.47,48638.47,48533.55,48570.46,624.081
1629661800000,48572.65,48583.22,48470,48561.32,742.481
1629662100000,48561.32,48690.73,48548.97,48680.23,628.057
1629662400000,48680.23,48680.23,48491.03,48509.11,874.754
1629662700000,48509.11,48509.11,48378.21,48466,1290.061
1629663000000,48465.71,48478.38,48406.17,48420.76,383.507
1629663300000,48420.76,48458.92,48401.59,48402.19,435.188
1629663600000,48402.18,48499.3,48354,48499.29,797.075
1629663900000,48499.3,48499.54,48366.67,48404.43,473.005
1629664200000,48407.06,48409.15,48337.9,48391.29,449.954
